,composition,material_id,Ms (ampere/meter)_s,has_rare_earth,Ms (ampere/meter)_e_re_free_augmented,exp-minus-sim
22877,LiVSi3O8,968,118925.38461948124,False,113211.02681537728,-5714.357804103958
22878,LiVSiNi,368,396377.7914601304,False,393783.236629001,-2594.5548311294406
22879,LiVSiO4,772,218766.2623084727,False,217768.8129277345,-997.449380738195
22880,LiVSn2,889,366056.716495924,False,483325.98536410776,117269.26886818378
22881,LiVSnO4,507,219339.018434134,False,217475.68133168097,-1863.3371024530206
22882,LiVTe,796,513495.5634694411,False,514045.3012311779,549.7377617367893
22883,LiVTe2,291,253161.33274157447,False,661991.8587487603,408830.5260071858
22884,LiVTeO5,241,206917.47973193292,False,194203.31644113368,-12714.163290799246
22885,LiVZnAs,525,453357.42190170696,False,454710.4769468606,1353.0550451536546
22886,LiVZnGa,331,344868.2178096646,False,327897.4758512843,-16970.741958380328
22887,LiVZnGe,847,357318.40512781346,False,359623.9761781406,2305.571050327155
22888,LiVZnSb,162,411667.23317771615,False,475596.9361299382,63929.702952222084
22889,LiVZnSi,711,357057.33312092663,False,346004.2007679816,-11053.132352945046
22890,LiVZnSn,36,333138.5013070099,False,194140.48971709723,-138998.01158991267
22891,LiWF6,42,86362.18494726777,False,75778.13886401012,-10584.04608325765
22892,LiWO2,288,616230.6208314836,False,946165.9829525917,329935.3621211081
22945,LiZn(ClO)3,361,108620.40243033002,False,127126.92693126862,18506.524500938598
22946,LiZn(CoO2)4,885,654313.139689051,False,755030.0967009224,100716.95701187139
22947,LiZn(Fe5O8)2,685,1442028.178812071,False,1445216.612488608,3188.4336765371263
22948,LiZn(FeO2)4,286,1153618.3229932268,False,1156608.9717486128,2990.648755386006
22949,LiZn(HCl)3,380,52399.82807718036,False,145304.88905713795,92905.06097995758
22950,LiZn2(FeO2)4,414,1088482.8692715922,False,1054953.9072659088,-33528.962005683454
22951,LiZn2CoCu4,766,98206.97980529556,False,86176.27908825802,-12030.700717037544
22952,LiZn2CrO4,633,359831.1713038558,False,365396.0040115688,5564.832707713009
22953,LiZn2Fe9O16,671,1336720.1484295768,False,1320066.701762387,-16653.44666718971
22954,LiZn2FeCu4,842,219596.49205371505,False,215218.93379667428,-4377.558257040771
22955,LiZn4Fe13O24,974,1279949.360960669,False,1281678.2096760818,1728.8487154128961
22956,LiZn4SnO8,351,176612.1889642038,False,170202.66977189513,-6409.519192308653
22957,LiZn6Fe17O32,680,1267023.6466611952,False,1245612.2977474271,-21411.348913768074
22958,LiZnBP2O11,971,179331.93703456793,False,221616.2649508213,42284.32791625336
22959,LiZnCoAu,143,61947.57818947899,False,56761.0110231168,-5186.567166362191
22960,LiZnCoIr,754,398074.8801153762,False,357638.2058583653,-40436.67425701092
22961,LiZnCoNi,185,349110.6204312879,False,443363.98958094657,94253.36914965865
22962,LiZnCoPd,236,227910.8899409673,False,517230.3538556341,289319.4639146668
22963,LiZnCoPt,972,255664.27467377996,False,226445.12519935804,-29219.149474421924
22964,LiZnCoRh,714,356674.65437715536,False,348555.3115533125,-8119.342823842831
22965,LiZnCr3(SO4)6,848,216994.9475663858,False,279976.58413832,62981.636571934214
22966,LiZnCrAs,392,588387.0048326533,False,586772.876544917,-1614.1282877363265
22967,LiZnCrAu,3,553490.0079985696,False,806517.9271812048,253027.91918263515
22968,LiZnCrGa,480,508143.8994702946,False,506868.2037339838,-1275.695736310794
22969,LiZnCrGe,495,537464.343914204,False,542170.8629428188,4706.519028614741
22970,LiZnCrPd,381,647656.647339162,False,620900.880964841,-26755.766374320956
22971,LiZnCrPt,916,620130.5592357111,False,744908.1059960648,124777.54676035373
22972,LiZnCrSb,584,517356.9209436541,False,512889.503155993,-4467.417787661077
22973,LiZnCrSi,511,557081.267546312,False,555276.573150666,-1804.6943956459872
22974,LiZnCrSn,218,483624.6301205938,False,474727.85798409174,-8896.772136502084
22975,LiZnF6,61,290373.4605684327,False,301991.04531206307,11617.584743630374
22976,LiZnFe7O12,877,1390477.1679925954,False,1443675.459643117,53198.29165052157
22977,LiZnFeAs,780,280290.56768376,False,262973.8268466005,-17316.74083715951
22978,LiZnFeAu,66,452206.02958688233,False,471146.99498482095,18940.96539793862
22979,LiZnFeGe,695,241598.21246511475,False,236357.23201420243,-5240.9804509123205
22980,LiZnFeIr,815,534943.2253340579,False,1722154.8865385498,1187211.6612044917
22981,LiZnFeNi,482,585092.5314663552,False,581429.6694053902,-3662.862060965039
22982,LiZnFeO3,836,805929.2166853035,False,805758.6025850816,-170.61410022189375
22983,LiZnFePd,726,486544.8548150261,False,468987.9425693056,-17556.91224572051
22984,LiZnFePt,312,509843.7211664008,False,509532.52154646715,-311.1996199336718
22985,LiZnFeRh,170,539918.7886805463,False,507439.9866776944,-32478.80200285191
22986,LiZnFeSb,85,218022.1451793952,False,569250.6735401902,351228.528360795
22987,LiZnFeSi,839,222305.28215344384,False,345105.34460565523,122800.0624522114
22988,LiZnFeSn,287,297945.20669789624,False,353957.46191471466,56012.25521681842
22989,LiZnGaCo,904,71464.17758301274,False,97711.24470736786,26247.06712435512
22990,LiZnGaFe,904,342904.94361078984,False,338244.50627259666,-4660.43733819318
22991,LiZnIr2,113,143861.06028277887,False,143203.09206231695,-657.9682204619166
22992,LiZnNiIr,587,150418.87134378674,False,144887.6364136005,-5531.234930186241
22993,LiZnO2,333,246452.5919720893,False,220917.4608837496,-25535.131088339724
22994,LiZnRh2,85,99433.4435425528,False,114353.37923123881,14919.935688686004
22995,LiZr2(SeO)2,206,67833.39326359343,False,133867.43266923382,66034.03940564039
22996,LiZr2Ni,419,242263.45983519545,False,219514.1361807278,-22749.323654467647
22997,LiZr2O6,296,95616.75179046777,False,98607.40054585386,2990.6487553860934
22998,LiZr2Pt,960,69079.5351266988,False,68282.53564181855,-796.9994848802453
22999,LiZr2Sb,859,81586.86730496935,False,80040.4996421326,-1546.3676628367393
23000,LiZrAlCo,31,68364.91199064664,False,414580.2152386155,346215.3032479689
23001,LiZrAu,645,162171.23139831936,False,137751.03030400944,-24420.201094309916
23002,LiZrCoAs,595,127513.7099758305,False,228701.84768487726,101188.13770904676
23003,LiZrCoSb,468,112573.46398814354,False,107669.84721699281,-4903.61677115073
23004,LiZrCrAs,884,304155.2497602996,False,318737.9768048611,14582.727044561529
23005,LiZrCrGe,456,417316.6790594964,False,397324.06458879635,-19992.614470700035
23006,LiZrCrSb,246,273987.0328141096,False,460842.371977839,186855.3391637294
23007,LiZrCrSi,534,434743.26651658886,False,422029.1032257896,-12714.163290799246
23008,LiZrCrSn,591,395254.780897634,False,394620.5325307772,-634.2483668567729
23009,LiZrFeAs,168,233682.09606677145,False,229304.53780973068,-4377.558257040771
23010,LiZrFeGe,449,233487.4797841357,False,209590.88605723315,-23896.59372690256
23011,LiZrFePb,579,136093.11891189046,False,114131.50748572807,-21961.611426162388
23012,LiZrFeSb,90,104125.81974457648,False,201938.81974619825,97813.00000162177
23013,LiZrFeSi,113,172393.11752613547,False,178984.52803098553,6591.410504850064
23014,LiZrFeSn,398,145075.17497442407,False,238020.31151629693,92945.13654187287
23015,LiZrGaCo,434,89842.0056840994,False,78918.74914753281,-10923.25653656658
23016,LiZrGaFe,717,310090.8514332778,False,221728.1872296373,-88362.66420364054
23017,LiZrInCo,579,145174.8820658805,False,161712.64017395442,16537.758108073933
23018,LiZrInFe,228,266230.6076964241,False,276685.8813850604,10455.273688636255
23019,LiZrMnAl,340,426021.8551106881,False,958436.0682643901,532414.213153702
23020,LiZrMnAs,242,292348.0648347037,False,286607.35280537396,-5740.712029329734
23021,LiZrMnBi,844,135706.4974474583,False,130777.34041925997,-4929.1570281983295
23022,LiZrMnGa,713,433706.506128747,False,747452.9944139227,313746.48828517564
23023,LiZrMnGe,331,334952.6002220699,False,342065.5579364602,7112.957714390301
23024,LiZrMnIn,972,399319.8443003068,False,371840.7736460794,-27479.0706542274
23025,LiZrMnO6,981,346328.3016264801,False,339352.5938411367,-6975.707785343402
23026,LiZrMnSb,766,254154.38062959167,False,268413.6087010792,14259.228071487538
23027,LiZrMnSi,332,337402.51904168417,False,333501.54213934374,-3900.9769023404224
23028,LiZrMnSn,360,310631.7655450042,False,191709.9195250505,-118921.84601995372
23029,LiZrN2,369,171477.8766614359,False,172224.50184217576,746.6251807398512
23030,LiZrO3,789,157840.71077553538,False,158240.30455948634,399.593783950957
23031,LiZrTe,999,171003.46515713717,False,140024.93503004927,-30978.5301270879
23032,LiZrTe2,994,109939.69465042833,False,227006.91547309485,117067.22082266652
23033,LiZrTiAu,616,273425.9532608437,False,334668.3318782386,61242.37861739489
23034,LiZrTlCo,92,145993.51326078136,False,930114.2120709743,784120.698810193
23035,LiZrZnNi,700,125430.73982444084,False,161693.0284737667,36262.288649325856
24301,Mg(AgO2)2,280,143371.85611527722,False,165200.48320806125,21828.627092784038
24302,Mg(B3O8)2,991,273597.69601557,False,275669.97635674133,2072.2803411713103
24303,Mg(BO4)4,140,276759.2725044213,False,243445.96866284113,-33313.30384158017
24304,Mg(BiO2)4,717,80290.93882056471,False,84660.90714372252,4369.968323157809
24305,Mg(BrO3)2,784,124614.59830173657,False,415033.8777439631,290419.2794422265
24306,Mg(BrO6)2,85,477527.7772230842,False,563764.9101340966,86237.13291101245
24307,Mg(ClO3)2,590,232899.12759100235,False,226024.9580833685,-6874.169507633866
24308,Mg(ClO6)2,100,224071.36731688527,False,200516.81353185454,-23554.55378503073
24309,Mg(Co2O3)2,275,502045.3033809225,False,477155.4290591781,-24889.87432174437
24310,Mg(CoO2)2,864,544720.1833429241,False,729393.8435058941,184673.66016296996
24311,Mg(CoO2)4,605,462455.71383194206,False,434976.64317771466,-27479.0706542274
24312,Mg(CoO2)8,486,199143.4544643408,False,179163.1681512774,-19980.286313063378
24313,Mg(CoS2)2,414,148836.30052600778,False,298589.2665522193,149752.9660262115
24314,Mg(CoS2)4,310,113073.94609011886,False,622293.7605878961,509219.81449777726
24315,Mg(CrN)2,430,742187.0529433811,False,840136.3196310044,97949.26668762323
24316,Mg(CrS2)2,298,396753.45669661707,False,397828.4602440513,1075.0035474342294
24317,Mg(CrS2)4,89,139844.7342885387,False,152751.46421638533,12906.729927846638
24318,Mg(CrSe2)2,1,361595.7495446095,False,342836.2256644202,-18759.523880189285
24319,Mg(CuN)2,899,257542.2544622913,False,248063.838793064,-9478.41566922731
24320,Mg(CuO)8,265,53813.11740890025,False,421698.31810804276,367885.20069914253
24321,Mg(CuO2)2,462,329738.3889843638,False,364457.67145493213,34719.282470568316
24322,Mg(CuO2)4,585,358192.498037459,False,190781.02828034683,-167411.46975711215
24323,Mg(Fe2O3)2,582,1418396.1500260574,False,1426156.4664660268,7760.316439969465
24324,Mg(Fe2O3)4,289,1492759.405227033,False,1492318.535186304,-440.8700407289434
24325,Mg(Fe2S3)2,542,121101.5646592032,False,132406.72581447582,11305.161155272624
24326,Mg(Fe5O8)2,878,1563405.7441620668,False,1398952.0290801143,-164453.7150819525
24327,Mg(FeN)2,668,436972.1610822159,False,359923.353669409,-77048.8074128069
24328,Mg(FeO2)2,755,1246538.2808572338,False,1242273.8434148848,-4264.437442349037
24329,Mg(FeO2)4,151,984606.6528810482,False,984620.816546391,14.16366534284316
24330,Mg(FeO2)8,629,944822.8359508136,False,943076.1836867646,-1746.6522640490439
24331,Mg(FeS2)2,844,281083.8622593022,False,406913.95367286715,125830.09141356498
24332,Mg(FeS2)4,824,250381.17105684592,False,180646.771450422,-69734.39960642392
24333,Mg(Mn2S3)2,604,779223.7395211352,False,781006.3081114136,1782.568590278388
24334,Mg(MnGe)6,202,693528.7445555133,False,693025.3276198795,-503.41693563375156
24335,Mg(MnN)2,488,665586.174143473,False,656941.7811287465,-8644.393014726578
24336,Mg(MnS2)2,298,535436.3620002759,False,390397.66389112105,-145038.69810915482
24337,Mg(MnS2)4,439,390692.0722384475,False,667607.6764724738,276915.6042340263
24338,Mg(MnSn)6,295,555709.7905162239,False,553846.4534137709,-1863.3371024529915
24339,Mg(Mo2O5)2,858,263937.0455924999,False,365215.32128398935,101278.27569148946
24340,Mg(Mo3O8)2,861,167724.63736291064,False,146331.63064304017,-21393.006719870464
24341,Mg(MoO2)2,284,616506.9724253973,False,612868.1115922526,-3638.8608331446303
24342,Mg(MoO2)4,608,458093.1695115794,False,455121.19954946596,-2971.9699621134205
24343,Mg(MoO3)2,377,164586.6887238607,False,215249.41015421183,50662.72143035114
24344,Mg(MoO3)4,915,76093.94939525916,False,83973.6196509735,7879.6702557143435
24345,Mg(MoS2)2,25,238648.772594967,False,230904.6743554638,-7744.098239503219
24346,Mg(N3O8)2,991,107013.77831090856,False,119186.41304883955,12172.634737930988
24347,Mg(Ni2O3)2,982,528928.7215154028,False,540737.0560996737,11808.334584270953
24348,Mg(NiO2)2,635,299519.51987886627,False,294957.33682612685,-4562.1830527394195
24349,Mg(NiO2)4,688,126162.10311393034,False,115079.58217206482,-11082.520941865514
24350,Mg(NiS2)2,153,99208.320010888,False,123845.72891853885,24637.408907650854
24351,Mg(OsO2)2,275,232998.85652628957,False,217466.22651468572,-15532.630011603847
24352,Mg(PtO2)2,300,114808.85664089875,False,116577.16287171953,1768.3062308207736
24353,Mg(RuO2)2,884,238246.11249264088,False,224902.48395337575,-13343.628539265133
24354,Mg(RuO4)2,912,83963.45228485465,False,399940.8051324273,315977.35284757265
24355,Mg(TcO2)2,737,464892.5199296341,False,450493.9043642202,-14398.6155654139
24356,Mg(TiH3)2,428,254111.04835445376,False,258716.8331145211,4605.784760067356
24357,Mg(TiN)2,113,102172.5730410132,False,151951.3151943356,49778.7421533224
24358,Mg(TiS2)2,339,103889.8558335549,False,61894.77278778018,-41995.08304577472
24359,Mg(TiS2)3,460,84234.0016183913,False,51765.14120083819,-32468.860417553107
24360,Mg(TiS2)4,534,62981.157995106776,False,65533.31457176811,2552.156576661335
24361,Mg(VS2)2,893,161206.9449657391,False,150308.88089139736,-10898.064074341732
24362,Mg(VS2)4,666,232998.8259671993,False,227601.47195048924,-5397.354016710044
24363,Mg(WN)2,563,56771.2984917494,False,57810.522050358195,1039.2235586087918
24364,Mg(WO2)2,353,479138.592145908,False,537931.3410722862,58792.74892637826
24365,Mg(WO2)4,653,506526.3694273511,False,498655.5643125225,-7870.805114828632
24366,Mg(WO3)2,273,160308.00291256115,False,180910.81011890605,20602.807206344907
24367,Mg(WO3)4,353,81531.6961378322,False,51896.33588197474,-29635.360255857464
24368,Mg10(Fe3O8)3,704,868360.3819799795,False,863448.3559359637,-4912.026044015773
24369,Mg10(SiO6)3,390,116080.83798600134,False,291208.85702528903,175128.0190392877
24370,Mg10FeO11,370,173262.79667908567,False,172721.93107639957,-540.865602686099
24371,Mg11(Fe15O28)2,65,1286769.9786075996,False,1284551.427635596,-2218.5509720037226
24372,Mg11AlFeSi11O36,362,94349.8303325014,False,119983.94958229917,25634.119249797775
24373,Mg13(NbH16)2,456,70984.95118720306,False,104373.0640578068,33388.11287060374
24374,Mg14AlCoO16,526,60491.03485555133,False,423318.9064470398,362827.8715914885
24375,Mg14AlCr,676,122456.84137924522,False,164838.50258016016,42381.66120091494
24376,Mg14AlCrO16,941,139461.49055699934,False,120341.59282220916,-19119.897734790182
24377,Mg14AlFeO16,138,99934.83784928764,False,106096.11800065808,6161.280151370447
24378,Mg14AlV,379,95971.16032679744,False,75700.54104566168,-20270.61928113576
24379,Mg14AlVO16,498,100293.16814525716,False,74927.93699044603,-25365.231154811132
24380,Mg14BWO16,477,86773.80589262364,False,101001.57357325018,14227.767680626537
24381,Mg14BiW,464,55202.34853917813,False,291755.37405298656,236553.02551380842
24382,Mg14CdCoO16,350,87210.05066868871,False,83756.28234490797,-3453.768323780736
24383,Mg14CdFeO16,317,115781.56418592329,False,181432.55738807263,65650.99320214934
24384,Mg14CdNiO16,612,58270.47287408689,False,96804.9217849644,38534.448910877516
24385,Mg14CoBO16,387,60829.640233934384,False,450524.27621435176,389694.63598041737
24386,Mg14CoBiO16,740,55887.69194721712,False,199539.98470828522,143652.2927610681
24387,Mg14CoCO16,757,90740.91603652436,False,89322.03206795224,-1418.8839685721177
24388,Mg14CoNiO16,774,150914.68016987154,False,148848.03157879,-2066.6485910815536
24389,Mg14CoSiO16,879,58266.12440980363,False,56500.39816561943,-1765.726244184203
24390,Mg14CoSnO16,109,66655.98771274406,False,281419.8424654507,214763.85475270665
24391,Mg14CrB,291,128206.7515901467,False,102628.71421610228,-25578.03737404442
24392,Mg14CrBO16,148,109868.99548573927,False,75314.21573213286,-34554.77975360642
24393,Mg14CrBi,409,105712.09447108288,False,90613.42982474659,-15098.664646336285
24394,Mg14CrBiO16,590,123936.26461193943,False,124152.53598386892,216.2713719294843
24395,Mg14CrC,558,120285.10433243711,False,117024.35256754636,-3260.7517648907524
24396,Mg14CrCO16,507,119524.96907794532,False,120077.64821264862,552.6791347032995
24397,Mg14CrCd,334,109327.35154791812,False,105334.2117038846,-3993.139844033518
24398,Mg14CrCdO16,495,115142.58698668134,False,108727.41582989843,-6415.171156782919
24399,Mg14CrCo,135,101254.74729986602,False,543592.003387874,442337.25608800794
24400,Mg14CrCoO16,115,172397.617084264,False,164241.19926930752,-8156.417814956483
24401,Mg14CrCu,846,100705.20410014018,False,81847.82260947778,-18857.381490662403
24402,Mg14CrCuO16,152,110067.90138070373,False,183006.40273726176,72938.50135655803
24403,Mg14CrFe,327,96455.305916993,False,101217.20985968696,4761.903942693956
24404,Mg14CrFeO16,977,226757.3263301693,False,206761.8863365668,-19995.439993602515
24405,Mg14CrGa,893,122737.37320116724,False,137653.69914000403,14916.325938836788
24406,Mg14CrMo,226,196842.07055244863,False,1034999.0105125958,838156.9399601471
24407,Mg14CrNi,800,97493.38891226516,False,104565.74896320034,7072.360050935182
24408,Mg14CrNiO16,167,159113.82990030653,False,157501.0269878371,-1612.8029124694294
24409,Mg14CrSb,711,108647.44603549328,False,99808.50728445168,-8838.938751041598
24410,Mg14CrSi,351,120471.32404273414,False,116199.41321924992,-4271.910823484213
24411,Mg14CrSiO16,547,116278.85216028936,False,268860.9013126143,152582.04915232497
24412,Mg14CrSn,586,117228.47779848978,False,444869.53139522986,327641.05359674006
24413,Mg14CrSnO16,232,113156.99379589962,False,131060.78872633888,17903.794930439268
24414,Mg14CrW,21,128441.99873486726,False,128627.07245354872,185.07371868146583
24415,Mg14FeBO16,163,109890.177696798,False,209267.2462001929,99377.0685033949
24416,Mg14FeBiO16,834,94311.80971067022,False,83936.18125649642,-10375.628454173799
24417,Mg14FeC,276,67764.98284377716,False,68820.65838293455,1055.6755391573824
24418,Mg14FeCO16,972,123094.4491997183,False,83496.7298098114,-39597.71938990691
24419,Mg14FeCo,638,51643.73963222943,False,55162.930914151824,3519.1912819223944
24420,Mg14FeCoO16,429,208789.235793947,False,199264.68293300716,-9524.552860939846
24421,Mg14FeCuO16,594,131344.3916993802,False,129856.73174825062,-1487.6599511295935
24422,Mg14FeNiO16,541,179443.48863752207,False,178184.68180325,-1258.8068342720799
24423,Mg14FeSb,762,56370.69211130152,False,739923.6038309515,683552.91171965
24424,Mg14FeSiO16,88,107682.3060510757,False,102617.32634847694,-5064.979702598765
24425,Mg14FeSn,24,71334.48560552413,False,62982.78680311292,-8351.698802411207
24426,Mg14FeSnO16,468,112509.20937902702,False,99292.26719556193,-13216.942183465086
24427,Mg14MnAl,159,108528.76426680248,False,97921.33742758424,-10607.426839218242
24428,Mg14MnAlO16,995,143298.03194091437,False,159716.528470232,16418.496529317636
24429,Mg14MnB,375,111594.80201305223,False,147879.71911310992,36284.91710005769
24430,Mg14MnBO16,985,147386.6343880699,False,139028.2931154455,-8358.341272624413
24431,Mg14MnBi,234,84512.90780906865,False,70981.4674559938,-13531.440353074853
24432,Mg14MnBiO16,994,143871.01740797478,False,304293.02062369464,160422.00321571986
24433,Mg14MnC,172,100324.11074351898,False,103995.8790505188,3671.7683069998166
24434,Mg14MnCO16,997,149605.60535814517,False,175755.0833274679,26149.477969322732
24435,Mg14MnCd,728,116701.41386421311,False,146693.97724040825,29992.563376195132
24436,Mg14MnCdO16,308,143614.6086374801,False,183333.3466954531,39718.73805797301
24437,Mg14MnCo,559,152264.44441223747,False,210074.86823627556,57810.423824038095
24438,Mg14MnCoO16,625,236716.39426787305,False,225390.54774133072,-11325.84652654233
24439,Mg14MnCr,983,218508.0113762959,False,223061.75294562802,4553.741569332109
24440,Mg14MnCrO16,761,264392.2007982707,False,227692.7625606113,-36699.4382376594
24441,Mg14MnCu,560,108421.2520317288,False,107542.2221553605,-879.0298763682949
24442,Mg14MnCuO16,1,150295.4581415578,False,241283.8093999307,90988.35125837289
24443,Mg14MnFe,524,176512.98088399688,False,150498.8459057667,-26014.13497823017
24444,Mg14MnFeO16,902,265310.6284786444,False,354229.37395718263,88918.74547853821
24445,Mg14MnGa,916,109722.20423260676,False,110181.19044055048,458.98620794371527
24446,Mg14MnMo,895,124321.90069662244,False,452314.53557966615,327992.6348830437
24447,Mg14MnNb,634,114122.45286310853,False,102793.83071222882,-11328.622150879703
24448,Mg14MnNbO16,167,228589.10492276456,False,579817.6332835596,351228.528360795
24449,Mg14MnNiO16,941,208136.1381568093,False,191465.7069875195,-16670.431169289805
24450,Mg14MnSb,175,87617.84685466407,False,84746.40545839249,-2871.441396271577
24451,Mg14MnSi,922,101664.60373942784,False,96934.901797617,-4729.701941810839
24452,Mg14MnSiO16,145,145255.11296826368,False,131797.54701677337,-13457.565951490309
24453,Mg14MnSn,540,97256.5310463253,False,92505.40376373655,-4751.127282588743
24454,Mg14MnSnO16,589,139494.67418471831,False,155392.8276397718,15898.153455053485
24455,Mg14MnV,139,192635.70376269228,False,185677.6877448014,-6958.0160178908845
24456,Mg14MnVO16,968,235121.83330797925,False,186448.88830583854,-48672.94500214071
24457,Mg14MnZn,158,119125.78778816608,False,96772.2980180661,-22353.489770099986
24458,Mg14MnZnO16,300,147870.16980577126,False,153405.98714504257,5535.817339271307
24459,Mg14NbBiO16,528,72369.86321203336,False,93108.30612688589,20738.442914852523
24460,Mg14NbCO16,104,68465.66658071344,False,132951.32314612236,64485.65656540892
24461,Mg14NbCdO16,19,77556.11841015657,False,784662.8191956282,707106.7007854716
24462,Mg14NbCoO16,847,124725.17635128926,False,154447.4633017665,29722.286950477224
24463,Mg14NbCr,651,124690.69379087376,False,111886.16649297754,-12804.527297896217
24464,Mg14NbCrO16,169,191525.99600391736,False,201233.94544437976,9707.949440462398
24465,Mg14NbCuO16,574,61116.85188940558,False,98039.22783316812,36922.375943762534
24466,Mg14NbFeO16,711,128602.82563854504,False,231228.86321177118,102626.03757322615
24467,Mg14NbMo,226,54181.465637383706,False,54569.706435303335,388.2407979196287
24468,Mg14NbSnO16,548,80197.50934066798,False,78701.40902364437,-1496.1003170236072
24469,Mg14NbV,976,105391.6643078085,False,100107.01872131776,-5284.6455864907475
24470,Mg14NbVO16,983,140242.3996175665,False,184890.48528764967,44648.08567008318
24471,Mg14NbZnO16,569,53471.10346009162,False,181131.51539391314,127660.41193382152
24472,Mg14NiCO16,960,60702.108592518656,False,1190153.5766707086,1129451.46807819
24473,Mg14TiAlO16,821,72354.7387027151,False,90263.05854914644,17908.319846431346
24474,Mg14TiBiO16,727,69376.37589449406,False,357164.2019652438,287787.8260707497
24475,Mg14TiCdO16,301,51952.93575156197,False,91399.79091684727,39446.8551652853
24476,Mg14TiCoO16,175,94160.69088528618,False,99037.52826517516,4876.837379888981
24477,Mg14TiCr,465,154551.8787955512,False,811467.7433534865,656915.8645579354
24478,Mg14TiCrO16,95,177482.7057756478,False,187237.13855502228,9754.432779374474
24479,Mg14TiFe,693,71929.19536576667,False,71234.93639032291,-694.2589754437649
24480,Mg14TiFeO16,697,166888.0890563198,False,164245.44621790596,-2642.642838413827
24481,Mg14TiMn,723,156566.9675396353,False,146628.9622177247,-9938.005321910605
24482,Mg14TiMnO16,780,204738.4466280633,False,185465.20575739743,-19273.240870665875
24483,Mg14TiMo,303,83000.13834309674,False,152774.4037271885,69774.26538409176
24484,Mg14TiNbO16,973,107117.05944674472,False,164863.30392936818,57746.24448262346
24485,Mg14TiNiO16,979,59501.63202746127,False,56632.33009912687,-2869.301928334404
24486,Mg14TiSiO16,535,58208.20563635266,False,113117.95771704178,54909.75208068912
24487,Mg14TiSnO16,987,54241.346079527735,False,79778.87864522553,25537.532565697795
24488,Mg14TiV,752,116988.9557068776,False,234258.22457506135,117269.26886818375
24489,Mg14TiVO16,23,147526.4674904388,False,157532.62186925017,10006.154378811363
24490,Mg14TiW,97,66493.48841764058,False,59417.56720958939,-7075.921208051186
24491,Mg14TiZnO16,783,54139.75528924927,False,58496.53690477236,4356.78161552309
24492,Mg14VB,72,96470.55895564216,False,140284.59273088345,43814.03377524129
24493,Mg14VBi,340,95619.32135494746,False,64961.93169193523,-30657.389663012233
24494,Mg14VBiO16,568,95411.71894930804,False,57321.353004274715,-38090.36594503332
24495,Mg14VC,584,100424.3837804805,False,66614.17431486385,-33810.209465616645
24496,Mg14VCO16,395,87774.8893291401,False,82922.36836606482,-4852.52096307528
24497,Mg14VCd,561,82597.06913908213,False,288934.90217935864,206337.8330402765
24498,Mg14VCdO16,399,86501.37677685262,False,251223.33447040894,164721.95769355632
24499,Mg14VCoO16,307,169968.03632367143,False,152242.76032333166,-17725.27600033977
24500,Mg14VCr,643,202344.63139102687,False,295873.864067659,93529.23267663215
24501,Mg14VCrO16,260,206346.607954128,False,278560.5058562135,72213.8979020855
24502,Mg14VCu,143,74632.73118077705,False,172682.31432886966,98049.58314809261
24503,Mg14VCuO16,628,68481.71976787935,False,64898.211615024426,-3583.50815285492
24504,Mg14VFe,633,83629.25422675733,False,81233.60037558485,-2395.6538511724793
24505,Mg14VFeO16,289,211376.3359639393,False,208362.65791279386,-3013.678051145427
24506,Mg14VGa,827,95462.7938614548,False,70582.15274071349,-24880.64112074132
24507,Mg14VMo,885,58271.17200889429,False,55046.85823094489,-3224.313777949399
24508,Mg14VNi,876,91562.12095815064,False,91778.39233008013,216.2713719294843
24509,Mg14VNiO16,551,148942.58868437697,False,187978.36666581774,39035.77798144077
24510,Mg14VSb,627,94809.28630660822,False,129785.15608331478,34975.86977670656
24511,Mg14VSi,670,96723.54815750694,False,158634.92463428032,61911.37647677338
24512,Mg14VSiO16,172,87390.971713825,False,91109.7247028318,3718.7529890067963
24513,Mg14VSn,126,95175.12687665342,False,92203.15691454,-2971.9699621134205
24514,Mg14VSnO16,143,84194.39315719302,False,211021.6869165079,126827.29375931488
24515,Mg14VW,663,109020.28808067758,False,103490.45606307716,-5529.83201760042
24516,Mg14VZn,250,83433.4254925048,False,80214.56502269405,-3218.860469810752
24517,Mg14VZnO16,80,88880.6353425343,False,594657.8116009298,505777.17625839554
24518,Mg14ZnCoO16,455,89782.85547727309,False,226396.38177405045,136613.52629677736
24519,Mg14ZnCr,6,111904.16239874248,False,91429.28889654888,-20474.8735021936
24520,Mg14ZnCrO16,475,118523.18763700826,False,154618.08070341754,36094.89306640928
24521,Mg14ZnFeO16,898,119037.29268219064,False,110021.52904489932,-9015.763637291326
24522,Mg14ZnNiO16,156,59955.16737583672,False,70306.16548658657,10350.998110749853
24523,Mg14ZrCr,668,117842.56388001057,False,108531.95389499204,-9310.609985018527
24524,Mg14ZrMn,318,117346.0581776165,False,115692.97441920737,-1653.083758409135
24525,Mg14ZrTi,199,56401.19067775527,False,55905.40531173342,-495.7853660218534
24526,Mg14ZrV,952,97028.23290650472,False,86385.37931475615,-10642.853591748571
24527,Mg15Cr,842,105473.57290043125,False,249125.86566149932,143652.2927610681
24528,Mg15Fe,290,60097.417130505775,False,91502.2136574529,31404.796526947124
24529,Mg15Mn,208,94433.35886268398,False,84495.35354077337,-9938.005321910605
24530,Mg15V,974,87776.25807406285,False,1022338.4823655947,934562.2242915318
